Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Actual Transit days,Delayed Flag,Cost per mille,Cost per Kg,Cost Efficiency,Weight Category,Distance Category
SH11667,Warehouse_CHI,Phoenix,LaserShip,2023-10-30,2023-11-04,26.5,254.13,Delivered,1815,5,5.0,0,0.14001652892561983,9.589811320754716,50.826,Heavy,Cross-country
SH11668,Warehouse_DEN,Denver,FedEx,2023-12-27,2023-12-30,13.6,166.26,In Transit,834,3,3.0,0,0.1993525179856115,12.225,55.419999999999995,Medium,Regional
SH11669,Warehouse_ATL,Seattle,DHL,2023-11-27,2023-11-30,18.6,202.15,Delivered,997,3,3.0,0,0.20275827482447342,10.868279569892472,67.38333333333334,Medium,Regional
SH11670,Warehouse_LA,Phoenix,Amazon Logistics,2023-02-27,2023-03-01,32.6,89.42,Delivered,373,2,2.0,0,0.2397319034852547,2.7429447852760735,44.71,Heavy,Regional
SH11671,Warehouse_MIA,Chicago,FedEx,2023-12-06,2023-12-13,9.0,352.78,Delivered,1993,7,7.0,0,0.17700953336678374,39.19777777777777,50.39714285714285,Medium,Cross-country
SH11672,Warehouse_NYC,San Francisco,LaserShip,2023-05-05,2023-05-12,19.4,322.16,Delivered,2423,7,7.0,0,0.13295914156004954,16.60618556701031,46.02285714285715,Medium,International
SH11673,Warehouse_BOS,Dallas,LaserShip,2023-05-23,2023-05-27,4.7,228.78,Delivered,1732,4,4.0,0,0.13209006928406467,48.67659574468085,57.195,Light,Cross-country
SH11674,Warehouse_MIA,Portland,USPS,2023-06-29,2023-07-01,15.9,119.24,Delivered,928,2,2.0,0,0.12849137931034482,7.49937106918239,59.62,Medium,Regional
SH11675,Warehouse_SEA,Detroit,FedEx,2023-04-06,2023-04-10,16.0,220.43,Delivered,1521,4,4.0,0,0.14492439184746878,13.776875,55.1075,Medium,Cross-country
SH11676,Warehouse_ATL,Detroit,Amazon Logistics,2023-08-05,2023-08-12,11.4,263.34,Delivered,2178,7,7.0,0,0.1209090909090909,23.099999999999998,37.62,Medium,International
SH11677,Warehouse_HOU,Atlanta,OnTrac,2023-06-03,2023-06-17,43.6,155.15,Delayed,800,4,14.0,1,0.1939375,3.5584862385321103,11.082142857142857,Heavy,Regional
SH11678,Warehouse_DEN,Boston,LaserShip,2023-08-23,2023-08-28,45.5,293.95,Delivered,2201,5,5.0,0,0.13355293048614267,6.460439560439561,58.79,Heavy,International
SH11679,Warehouse_SF,Phoenix,USPS,2023-05-17,2023-05-18,18.3,31.27,Delivered,117,1,1.0,0,0.26726495726495725,1.708743169398907,31.27,Medium,Local
SH11680,Warehouse_ATL,Boston,DHL,2023-06-15,2023-06-20,29.2,280.92,Delivered,1739,5,5.0,0,0.1615411155836688,9.62054794520548,56.184000000000005,Heavy,Cross-country
SH11681,Warehouse_MIA,Atlanta,FedEx,2023-04-05,2023-04-21,81.9,247.05,Delayed,1123,3,16.0,1,0.21999109528049868,3.0164835164835164,15.440625,Very Heavy,Cross-country
SH11682,Warehouse_SF,Chicago,LaserShip,2023-04-16,2023-04-17,43.5,111.47,Delivered,421,1,1.0,0,0.26477434679334916,2.562528735632184,111.47,Heavy,Regional
SH11683,Warehouse_SF,Seattle,UPS,2023-02-13,2023-02-19,12.5,119.12,Delivered,916,6,6.0,0,0.13004366812227075,9.5296,19.853333333333335,Medium,Regional
SH11684,Warehouse_NYC,San Francisco,USPS,2023-05-20,2023-05-26,21.5,271.82,Delivered,2202,6,6.0,0,0.1234423251589464,12.642790697674418,45.303333333333335,Heavy,International
SH11685,Warehouse_NYC,Boston,OnTrac,2023-08-31,2023-09-02,19.0,46.94,Delivered,215,2,2.0,0,0.21832558139534883,2.4705263157894737,23.47,Medium,Local
SH11686,Warehouse_SEA,Seattle,OnTrac,2023-11-24,2023-11-27,53.8,121.01,Delivered,371,3,3.0,0,0.3261725067385445,2.2492565055762084,40.336666666666666,Very Heavy,Regional
SH11687,Warehouse_SF,Seattle,Amazon Logistics,2023-03-16,2023-03-30,21.6,73.32,Delayed,378,3,14.0,1,0.19396825396825396,3.394444444444444,5.237142857142857,Heavy,Regional
SH11688,Warehouse_SEA,Chicago,FedEx,2023-09-23,2023-10-01,14.8,215.86,Delivered,1456,8,8.0,0,0.14825549450549452,14.585135135135136,26.9825,Medium,Cross-country
SH11689,Warehouse_LA,Chicago,FedEx,2023-10-08,2023-10-18,10.7,170.69,Delayed,1114,3,10.0,1,0.1532226211849192,15.952336448598132,17.069,Medium,Cross-country
SH11690,Warehouse_DEN,Portland,UPS,2023-06-16,2023-06-20,42.0,218.32,Delivered,1417,4,4.0,0,0.15407198306280875,5.198095238095238,54.58,Heavy,Cross-country
SH11691,Warehouse_SEA,Houston,DHL,2023-05-05,2023-05-10,19.0,224.15,Delivered,1402,5,5.0,0,0.15987874465049928,11.797368421052632,44.83,Medium,Cross-country
SH11692,Warehouse_LA,Atlanta,DHL,2023-03-25,2023-03-26,18.4,46.71,Delivered,178,1,1.0,0,0.26241573033707866,2.538586956521739,46.71,Medium,Local
SH11693,Warehouse_DEN,Houston,UPS,2023-01-29,2023-02-03,16.0,205.32,Delivered,1575,5,5.0,0,0.13036190476190476,12.8325,41.064,Medium,Cross-country
SH11694,Warehouse_NYC,Atlanta,USPS,2023-09-23,2023-09-30,13.9,107.12,Delivered,870,7,7.0,0,0.1231264367816092,7.706474820143885,15.302857142857144,Medium,Regional
SH11695,Warehouse_ATL,Portland,Amazon Logistics,2023-04-06,2023-04-13,6.3,258.52,Delivered,1995,7,7.0,0,0.12958395989974936,41.03492063492063,36.93142857142857,Medium,Cross-country
SH11696,Warehouse_DEN,Portland,USPS,2023-01-27,2023-01-29,20.0,92.89,Delivered,606,2,2.0,0,0.15328382838283827,4.6445,46.445,Medium,Regional
SH11697,Warehouse_NYC,Minneapolis,OnTrac,2023-05-15,2023-05-18,30.8,84.89,Delivered,433,3,3.0,0,0.19605080831408775,2.7561688311688313,28.296666666666667,Heavy,Regional
SH11698,Warehouse_SEA,Portland,DHL,2023-11-09,2023-11-13,38.8,192.95,Delivered,755,4,4.0,0,0.25556291390728475,4.972938144329897,48.2375,Heavy,Regional
SH11699,Warehouse_CHI,Portland,LaserShip,2023-02-25,2023-03-02,69.7,267.92,Delivered,1580,5,5.0,0,0.16956962025316458,3.84390243902439,53.584,Very Heavy,Cross-country
SH11700,Warehouse_ATL,Los Angeles,USPS,2023-06-14,2023-06-19,45.3,234.57,Delivered,1464,5,5.0,0,0.16022540983606556,5.178145695364239,46.914,Heavy,Cross-country
SH11701,Warehouse_HOU,Minneapolis,Amazon Logistics,2023-10-10,2023-10-29,43.7,350.82,Delayed,2299,6,19.0,1,0.1525967812092214,8.027917620137298,18.46421052631579,Heavy,International
SH11702,Warehouse_CHI,Miami,Amazon Logistics,2023-03-01,2023-03-07,16.4,178.38,Delivered,1350,6,6.0,0,0.13213333333333332,10.876829268292683,29.73,Medium,Cross-country
SH11703,Warehouse_HOU,Los Angeles,USPS,2023-06-24,2023-06-25,7.0,49.21,Returned,386,1,1.0,0,0.12748704663212435,7.03,49.21,Medium,Regional
SH11704,Warehouse_BOS,Portland,UPS,2023-07-02,2023-07-10,13.0,250.6,Delivered,1899,8,8.0,0,0.13196419167983148,19.276923076923076,31.325,Medium,Cross-country
SH11705,Warehouse_LA,Portland,LaserShip,2023-08-20,2023-08-24,40.5,155.06,Delivered,787,4,4.0,0,0.1970266836086404,3.828641975308642,38.765,Heavy,Regional
SH11706,Warehouse_NYC,Portland,LaserShip,2023-05-26,2023-06-01,50.6,328.01,Delivered,2388,6,6.0,0,0.137357621440536,6.482411067193675,54.66833333333333,Very Heavy,International
SH11707,Warehouse_ATL,Dallas,Amazon Logistics,2023-07-29,2023-08-03,35.4,301.47,Delivered,2347,5,5.0,0,0.1284490839369408,8.516101694915255,60.294000000000004,Heavy,International
SH11708,Warehouse_SF,San Francisco,FedEx,2023-11-14,2023-11-19,9.7,228.09,Delivered,1364,5,5.0,0,0.16722140762463344,23.514432989690725,45.618,Medium,Cross-country
SH11709,Warehouse_LA,Seattle,UPS,2023-02-27,2023-03-02,7.2,137.16,Delivered,1135,3,3.0,0,0.12084581497797356,19.05,45.72,Medium,Cross-country
SH11710,Warehouse_CHI,Boston,OnTrac,2023-03-11,2023-03-18,10.7,290.55,Delivered,2200,7,7.0,0,0.13206818181818183,27.154205607476637,41.50714285714286,Medium,International
SH11711,Warehouse_CHI,Denver,FedEx,2023-04-21,2023-04-27,19.5,150.02,Delivered,1000,6,6.0,0,0.15002000000000001,7.693333333333334,25.003333333333334,Medium,Regional
SH11712,Warehouse_BOS,Chicago,UPS,2023-05-05,2023-05-08,11.7,99.97,Delivered,701,3,3.0,0,0.14261055634807418,8.544444444444444,33.32333333333333,Medium,Regional
SH11713,Warehouse_NYC,Detroit,DHL,2023-04-12,2023-04-16,28.8,325.2,Delivered,1883,4,4.0,0,0.17270313329792883,11.291666666666666,81.3,Heavy,Cross-country
SH11714,Warehouse_BOS,Detroit,UPS,2023-06-30,2023-07-06,7.0,296.15,Delivered,2424,6,6.0,0,0.12217409240924092,42.30714285714286,49.35833333333333,Medium,International
SH11715,Warehouse_SF,New York,FedEx,2023-05-01,2023-05-09,48.9,354.59,Lost,2059,8,8.0,0,0.17221466731423019,7.251329243353783,44.32375,Heavy,International
SH11716,Warehouse_SEA,Portland,OnTrac,2023-06-15,2023-06-24,108.8,368.09,Delayed,1857,5,9.0,1,0.19821755519655357,3.383180147058823,40.898888888888884,Very Heavy,Cross-country
SH11717,Warehouse_MIA,Atlanta,USPS,2023-11-04,2023-11-09,12.2,37.96,Delivered,152,5,5.0,0,0.24973684210526317,3.111475409836066,7.5920000000000005,Medium,Local
SH11718,Warehouse_MIA,Minneapolis,DHL,2023-12-11,2023-12-16,9.0,287.97,In Transit,1495,5,5.0,0,0.19262207357859534,31.99666666666667,57.59400000000001,Medium,Cross-country
SH11719,Warehouse_HOU,Denver,OnTrac,2023-08-14,2023-08-17,17.3,146.14,Delivered,1030,3,3.0,0,0.14188349514563106,8.447398843930635,48.71333333333333,Medium,Cross-country
SH11720,Warehouse_SF,Denver,FedEx,2023-05-21,2023-05-24,19.4,143.96,Delivered,854,3,3.0,0,0.1685714285714286,7.420618556701032,47.98666666666667,Medium,Regional
SH11721,Warehouse_SEA,Portland,USPS,2023-04-25,2023-04-26,22.8,36.24,Delivered,101,1,1.0,0,0.35881188118811885,1.5894736842105264,36.24,Heavy,Local
SH11722,Warehouse_HOU,Boston,LaserShip,2023-12-31,2024-01-05,27.4,392.67,Delivered,2353,5,5.0,0,0.16688057798555037,14.33102189781022,78.534,Heavy,International
SH11723,Warehouse_HOU,Los Angeles,USPS,2023-07-13,2023-07-16,17.7,170.71,Delivered,1382,3,3.0,0,0.12352387843704776,9.644632768361582,56.903333333333336,Medium,Cross-country
SH11724,Warehouse_DEN,Boston,DHL,2023-06-24,2023-07-08,38.5,174.45,Delayed,975,3,14.0,1,0.1789230769230769,4.531168831168831,12.460714285714285,Heavy,Regional
SH11725,Warehouse_LA,Denver,USPS,2023-07-03,2023-07-07,15.2,181.08,Delivered,1453,4,4.0,0,0.12462491397109429,11.913157894736843,45.27,Medium,Cross-country
SH11726,Warehouse_ATL,Houston,UPS,2023-08-19,2023-08-22,9.5,177.71,In Transit,1321,3,3.0,0,0.13452687358062074,18.706315789473685,59.23666666666667,Medium,Cross-country
SH11727,Warehouse_ATL,Boston,USPS,2023-10-30,2023-09-30,25.2,295.59,Delivered,2279,7,-30.0,0,0.12970162351908732,11.729761904761904,-9.853,Heavy,International
SH11728,Warehouse_HOU,New York,FedEx,2023-06-08,2023-06-13,11.8,116.39,Delivered,835,5,5.0,0,0.13938922155688624,9.863559322033899,23.278,Medium,Regional
SH11729,Warehouse_LA,Miami,OnTrac,2023-06-03,2023-06-07,8.7,124.66,Delivered,1035,4,4.0,0,0.12044444444444444,14.328735632183909,31.165,Medium,Cross-country
SH11730,Warehouse_DEN,San Francisco,USPS,2023-04-03,2023-04-07,226.6,44.83,Delivered,202,4,4.0,0,0.22193069306930693,0.19783759929390998,11.2075,,Local
SH11731,Warehouse_CHI,Minneapolis,Amazon Logistics,2023-08-19,2023-08-21,14.3,44.86,Delivered,226,2,2.0,0,0.19849557522123892,3.137062937062937,22.43,Medium,Local
SH11732,Warehouse_HOU,Miami,FedEx,2023-11-18,2023-11-24,47.6,434.73,Delivered,2194,6,6.0,0,0.19814494074749317,9.132983193277312,72.455,Heavy,International
SH11733,Warehouse_HOU,Phoenix,Amazon Logistics,2023-11-05,2023-11-16,22.5,320.2,Delivered,1865,11,11.0,0,0.17168900804289544,14.23111111111111,29.10909090909091,Heavy,Cross-country
SH11734,Warehouse_CHI,Denver,FedEx,2023-04-03,2023-04-07,19.1,159.14,Delivered,1000,4,4.0,0,0.15913999999999998,8.331937172774868,39.785,Medium,Regional
SH11735,Warehouse_BOS,Minneapolis,USPS,2023-03-24,2023-03-29,58.8,177.73,Delivered,892,5,5.0,0,0.1992488789237668,3.0226190476190475,35.546,Very Heavy,Regional
SH11736,Warehouse_SF,Phoenix,LaserShip,2023-10-24,2023-11-01,32.0,301.33,Delivered,2356,8,8.0,0,0.12789898132427843,9.4165625,37.66625,Heavy,International
SH11737,Warehouse_DEN,Miami,LaserShip,2023-12-05,2023-12-06,5.0,33.88,Delivered,165,1,1.0,0,0.20533333333333334,6.776000000000001,33.88,Light,Local
SH11738,Warehouse_MIA,Miami,FedEx,2023-05-07,2023-05-09,0.2,88.88,Delivered,403,2,2.0,0,0.220545905707196,444.4,44.44,Light,Regional
SH11739,Warehouse_LA,Phoenix,OnTrac,2023-08-01,2023-08-03,9.7,60.27,Delivered,373,2,2.0,0,0.16158176943699734,6.213402061855671,30.135,Medium,Regional
SH11740,Warehouse_LA,New York,DHL,2023-04-18,2023-04-22,29.8,248.19,Delivered,1462,4,4.0,0,0.1697606019151847,8.328523489932886,62.0475,Heavy,Cross-country
SH11741,Warehouse_SF,Minneapolis,USPS,2023-01-28,2023-02-04,15.7,199.62,Delivered,1715,7,7.0,0,0.11639650145772595,12.714649681528662,28.517142857142858,Medium,Cross-country
SH11742,Warehouse_NYC,Detroit,OnTrac,2023-02-19,2023-02-24,55.0,282.54,Delivered,2033,5,5.0,0,0.1389768814559764,5.13709090909091,56.508,Very Heavy,International
SH11743,Warehouse_MIA,Phoenix,Amazon Logistics,2023-12-03,2023-12-21,31.4,226.08,Delayed,1430,5,18.0,1,0.15809790209790212,7.200000000000001,12.56,Heavy,Cross-country
SH11744,Warehouse_ATL,Dallas,LaserShip,2023-09-28,2023-10-02,54.2,240.9,Delivered,1309,4,4.0,0,0.18403361344537816,4.444649446494465,60.225,Very Heavy,Cross-country
SH11745,Warehouse_HOU,Boston,USPS,2023-08-28,2023-09-02,54.6,185.97,Delivered,942,5,5.0,0,0.1974203821656051,3.406043956043956,37.194,Very Heavy,Regional
SH11746,Warehouse_LA,Seattle,USPS,2023-12-26,2024-01-03,46.8,230.72,Delayed,1135,3,8.0,1,0.20327753303964757,4.92991452991453,28.84,Heavy,Cross-country
SH11747,Warehouse_SF,Portland,USPS,2023-08-26,2023-08-30,36.7,163.14,Delivered,1070,4,4.0,0,0.15246728971962614,4.445231607629427,40.785,Heavy,Cross-country
SH11748,Warehouse_ATL,San Francisco,UPS,2023-05-18,2023-05-23,20.9,267.89,Delivered,2032,5,5.0,0,0.13183562992125983,12.817703349282297,53.577999999999996,Heavy,International
SH11749,Warehouse_NYC,Portland,FedEx,2023-04-06,2023-04-12,6.6,297.63,Delivered,2132,6,6.0,0,0.1396013133208255,45.095454545454544,49.605,Medium,International
SH11750,Warehouse_ATL,Seattle,LaserShip,2023-11-06,2023-11-09,12.4,167.33,Lost,1030,3,3.0,0,0.16245631067961167,13.494354838709677,55.77666666666667,Medium,Cross-country
SH11751,Warehouse_BOS,Dallas,LaserShip,2023-08-03,2023-08-08,20.2,,Delivered,1360,5,5.0,0,,,,Heavy,Cross-country
SH11752,Warehouse_DEN,Phoenix,Amazon Logistics,2023-11-03,2023-11-06,40.3,158.18,Delivered,645,3,3.0,0,0.2452403100775194,3.9250620347394545,52.72666666666667,Heavy,Regional
SH11753,Warehouse_SF,Denver,USPS,2023-10-20,2023-11-06,12.4,256.57,Delayed,2179,6,17.0,1,0.1177466727856815,20.691129032258065,15.09235294117647,Medium,International
SH11754,Warehouse_SEA,Chicago,DHL,2023-02-18,2023-02-20,22.2,83.4,Returned,368,2,2.0,0,0.22663043478260872,3.756756756756757,41.7,Heavy,Regional
SH11755,Warehouse_SF,Phoenix,USPS,2023-04-30,2023-05-05,24.6,171.1,Delivered,1225,5,5.0,0,0.1396734693877551,6.955284552845527,34.22,Heavy,Cross-country
SH11756,Warehouse_LA,Phoenix,OnTrac,2023-07-16,2023-07-17,94.0,143.2,Delivered,373,1,1.0,0,0.38391420911528146,1.523404255319149,143.2,Very Heavy,Regional
SH11757,Warehouse_ATL,Denver,FedEx,2023-10-05,2023-10-10,59.3,388.44,Delivered,2161,5,5.0,0,0.17975011568718186,6.550421585160203,77.688,Very Heavy,International
SH11758,Warehouse_BOS,Seattle,UPS,2023-06-05,2023-06-07,13.1,85.44,Delivered,610,2,2.0,0,0.1400655737704918,6.522137404580152,42.72,Medium,Regional
SH11759,Warehouse_SEA,Los Angeles,FedEx,2023-07-15,2023-07-18,20.0,140.66,Delivered,847,3,3.0,0,0.16606847697756788,7.0329999999999995,46.88666666666666,Medium,Regional
SH11760,Warehouse_SEA,Minneapolis,Amazon Logistics,2023-06-28,2023-07-06,49.4,333.09,Delivered,2256,8,8.0,0,0.14764627659574467,6.742712550607287,41.63625,Heavy,International
SH11761,Warehouse_DEN,Minneapolis,OnTrac,2023-10-20,2023-10-24,23.5,194.11,Delivered,1324,4,4.0,0,0.14660876132930514,8.26,48.5275,Heavy,Cross-country
SH11762,Warehouse_CHI,Chicago,USPS,2023-05-31,2023-06-05,85.1,391.46,Delivered,2467,5,5.0,0,0.15867855695176328,4.6,78.292,Very Heavy,International
SH11763,Warehouse_LA,Denver,LaserShip,2023-05-24,2023-05-28,41.4,251.14,Delivered,1801,4,4.0,0,0.13944475291504718,6.0661835748792265,62.785,Heavy,Cross-country
SH11764,Warehouse_SF,Seattle,FedEx,2023-09-12,2023-09-15,5.3,76.55,Delivered,559,3,3.0,0,0.13694096601073344,14.443396226415095,25.516666666666666,Medium,Regional
SH11765,Warehouse_CHI,Chicago,UPS,2023-02-26,2023-02-28,122.7,288.29,Delivered,962,2,2.0,0,0.2996777546777547,2.349551752241239,144.145,Very Heavy,Regional
SH11766,Warehouse_BOS,Los Angeles,OnTrac,2023-05-13,2023-05-18,24.4,321.82,Delivered,2429,5,5.0,0,0.13249073692877728,13.189344262295082,64.364,Heavy,International
SH11767,Warehouse_SF,Detroit,UPS,2023-06-07,2023-06-12,6.1,279.81,Delivered,2102,5,5.0,0,0.13311607992388202,45.87049180327869,55.962,Medium,International
SH11768,Warehouse_HOU,New York,DHL,2023-10-15,2023-10-18,18.1,148.79,Delivered,914,3,3.0,0,0.16278993435448577,8.220441988950276,49.596666666666664,Medium,Regional
SH11769,Warehouse_DEN,Miami,OnTrac,2023-03-19,2023-03-24,3.5,215.07,Delivered,1843,5,5.0,0,0.11669560499186109,61.44857142857143,43.013999999999996,Light,Cross-country
SH11770,Warehouse_LA,Detroit,UPS,2023-03-21,2023-03-23,15.8,132.3,Delivered,878,2,2.0,0,0.15068337129840548,8.373417721518988,66.15,Medium,Regional
SH11771,Warehouse_SEA,Portland,FedEx,2023-06-19,2023-06-24,40.7,168.17,Delivered,816,5,5.0,0,0.2060906862745098,4.1319410319410315,33.634,Heavy,Regional
SH11772,Warehouse_ATL,Miami,DHL,2023-10-22,2023-10-30,33.7,402.35,Delivered,2414,8,8.0,0,0.16667357083678544,11.939169139465875,50.29375,Heavy,International
SH11773,Warehouse_LA,Chicago,OnTrac,2023-04-30,2023-05-01,27.0,79.51,Delivered,391,1,1.0,0,0.20335038363171357,2.944814814814815,79.51,Heavy,Regional
SH11774,Warehouse_BOS,Seattle,FedEx,2023-06-19,2023-06-25,9.7,119.44,Delivered,757,6,6.0,0,0.15778071334214003,12.31340206185567,19.906666666666666,Medium,Regional
SH11775,Warehouse_MIA,Portland,FedEx,2023-03-27,2023-04-05,12.8,331.5,Delivered,2488,9,9.0,0,0.13323954983922828,25.8984375,36.833333333333336,Medium,International
SH11776,Warehouse_DEN,Detroit,OnTrac,2023-10-21,2023-10-26,6.3,282.62,Delivered,2188,5,5.0,0,0.12916819012797076,44.86031746031746,56.524,Medium,International
SH11777,Warehouse_CHI,Minneapolis,USPS,2023-07-12,2023-07-15,23.1,204.7,Delivered,1547,3,3.0,0,0.13232062055591468,8.86147186147186,68.23333333333333,Heavy,Cross-country
SH11778,Warehouse_SEA,Atlanta,FedEx,2023-08-01,2023-08-03,10.3,47.05,Delivered,224,2,2.0,0,0.21004464285714283,4.567961165048543,23.525,Medium,Local
SH11779,Warehouse_BOS,Houston,DHL,2023-11-07,2023-11-10,73.9,268.7,Delivered,747,3,3.0,0,0.35970548862115126,3.635994587280108,89.56666666666666,Very Heavy,Regional
SH11780,Warehouse_DEN,Miami,USPS,2023-08-09,2023-08-12,47.3,215.93,Lost,1552,3,3.0,0,0.13913015463917527,4.565116279069768,71.97666666666667,Heavy,Cross-country
SH11781,Warehouse_HOU,Detroit,OnTrac,2023-09-02,2023-09-08,30.5,322.75,Delivered,2410,6,6.0,0,0.13392116182572614,10.581967213114755,53.791666666666664,Heavy,International
SH11782,Warehouse_SF,Denver,UPS,2023-11-02,2023-11-03,14.7,81.27,Delivered,395,1,1.0,0,0.20574683544303796,5.5285714285714285,81.27,Medium,Regional
SH11783,Warehouse_SEA,San Francisco,DHL,2023-01-21,2023-01-24,12.6,201.27,Delivered,1462,3,3.0,0,0.13766757865937074,15.973809523809525,67.09,Medium,Cross-country
SH11784,Warehouse_NYC,Portland,OnTrac,2023-03-22,2023-03-26,28.8,183.25,Delivered,1399,4,4.0,0,0.13098641887062187,6.362847222222222,45.8125,Heavy,Cross-country
SH11785,Warehouse_NYC,Seattle,FedEx,2023-05-01,2023-05-06,45.7,206.4,Delivered,1025,5,5.0,0,0.2013658536585366,4.516411378555799,41.28,Heavy,Cross-country
SH11786,Warehouse_SEA,New York,OnTrac,2023-03-14,2023-03-15,24.3,45.64,Delivered,118,1,1.0,0,0.38677966101694916,1.8781893004115227,45.64,Heavy,Local
SH11787,Warehouse_DEN,Phoenix,Amazon Logistics,2023-12-26,2023-12-29,22.5,199.07,Delivered,1226,3,3.0,0,0.16237357259380097,8.847555555555555,66.35666666666667,Heavy,Cross-country
SH11788,Warehouse_LA,Portland,OnTrac,2023-12-07,2023-12-21,48.8,347.95,Delayed,2192,6,14.0,1,0.15873631386861314,7.130122950819672,24.853571428571428,Heavy,International
SH11789,Warehouse_NYC,Chicago,UPS,2023-04-29,2023-05-01,7.9,99.83,Delivered,790,2,2.0,0,0.12636708860759494,12.636708860759493,49.915,Medium,Regional
SH11790,Warehouse_SF,Denver,UPS,2023-10-26,2023-11-05,34.0,316.69,Delayed,2072,6,10.0,1,0.1528426640926641,9.314411764705882,31.669,Heavy,International
SH11791,Warehouse_ATL,New York,UPS,2023-03-02,2023-03-05,21.9,174.25,Delivered,1073,3,3.0,0,0.16239515377446412,7.956621004566211,58.083333333333336,Heavy,Cross-country
SH11792,Warehouse_DEN,San Francisco,Amazon Logistics,2023-02-04,2023-02-07,17.9,54.51,Delivered,255,3,3.0,0,0.21376470588235294,3.045251396648045,18.169999999999998,Medium,Local
SH11793,Warehouse_DEN,Detroit,UPS,2023-10-27,2023-10-30,7.9,111.49,Delivered,865,3,3.0,0,0.12889017341040462,14.1126582278481,37.163333333333334,Medium,Regional
SH11794,Warehouse_LA,Minneapolis,OnTrac,2023-04-19,2023-04-26,6.7,213.54,In Transit,1694,7,7.0,0,0.12605667060212514,31.871641791044773,30.505714285714284,Medium,Cross-country
SH11795,Warehouse_ATL,Los Angeles,FedEx,2023-04-17,2023-04-23,5.1,175.6,Delivered,1317,6,6.0,0,0.13333333333333333,34.431372549019606,29.266666666666666,Medium,Cross-country
SH11796,Warehouse_MIA,Portland,USPS,2023-05-30,2023-06-01,13.1,82.17,Delivered,645,2,2.0,0,0.1273953488372093,6.272519083969466,41.085,Medium,Regional
SH11797,Warehouse_NYC,Chicago,USPS,2023-05-28,2023-05-30,19.5,122.68,Delivered,790,2,2.0,0,0.15529113924050633,6.291282051282051,61.34,Medium,Regional
SH11798,Warehouse_SEA,New York,OnTrac,2023-04-23,2023-04-26,12.1,147.53,Delivered,1172,3,3.0,0,0.1258788395904437,12.192561983471075,49.17666666666667,Medium,Cross-country
SH11799,Warehouse_CHI,Atlanta,OnTrac,2023-07-31,2023-08-04,24.6,231.44,Delivered,1711,4,4.0,0,0.13526592635885448,9.408130081300813,57.86,Heavy,Cross-country
SH11800,Warehouse_HOU,Dallas,OnTrac,2023-03-13,2023-03-18,17.7,325.61,Delivered,2345,5,5.0,0,0.13885287846481878,18.396045197740115,65.122,Medium,International
SH11801,Warehouse_LA,Los Angeles,DHL,2023-07-08,2023-07-10,61.4,111.25,Delivered,128,2,2.0,0,0.869140625,1.8118892508143323,55.625,Very Heavy,Local
